File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\AbstractPooledConnAdapter.java,202,110,68,10,23,0,69,360,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\AbstractPoolEntry.java,263,95,70,4,37,1,131,750,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\BasicClientConnectionManager.java,284,195,134,22,31,2,58,411,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\DefaultClientConnection.java,302,212,130,26,36,2,54,342,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\DefaultClientConnectionOperator.java,268,144,104,12,26,1,98,560,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\DefaultHttpRoutePlanner.java,126,54,39,4,17,1,55,318,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\DefaultResponseParser.java,127,69,51,6,11,0,47,244,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\HttpConnPool.java,86,41,29,2,14,0,31,179,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\HttpPoolEntry.java,99,55,36,6,13,0,31,179,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\IdleConnectionHandler.java,182,90,67,13,23,0,69,390,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\LoggingSessionInputBuffer.java,148,88,60,15,19,0,41,242,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\LoggingSessionOutputBuffer.java,127,71,46,6,17,0,39,237,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\ManagedClientConnectionImpl.java,495,405,273,53,59,0,31,179,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\PoolingClientConnectionManager.java,347,244,164,27,42,0,61,396,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\ProxySelectorRoutePlanner.java,280,118,79,18,39,1,123,755,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\SchemeRegistryFactory.java,92,27,18,2,6,0,59,278,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\SingleClientConnManager.java,432,245,163,22,57,4,130,753,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\tsccm\AbstractConnPool.java,234,98,73,4,36,1,100,577,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\tsccm\BasicPooledConnAdapter.java,76,24,14,2,8,0,44,265,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\tsccm\BasicPoolEntry.java,164,78,56,10,22,0,64,287,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\tsccm\BasicPoolEntryRef.java,77,18,13,1,11,2,48,288,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\tsccm\ConnPoolByRoute.java,832,498,353,61,124,1,210,1233,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\tsccm\package-info.java,34,1,1,0,2,0,31,175,31,175
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\tsccm\PoolEntryRequest.java,70,10,6,0,7,0,53,298,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\tsccm\RouteSpecificPool.java,315,126,94,20,47,2,142,780,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\tsccm\ThreadSafeClientConnManager.java,387,186,125,19,45,3,156,830,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\tsccm\WaitingThread.java,203,64,44,9,33,2,106,600,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\conn\tsccm\WaitingThreadAborter.java,70,18,12,2,8,0,44,242,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\cookie\BestMatchSpec.java,59,17,10,1,8,0,34,202,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\cookie\BestMatchSpecFactory.java,91,43,30,5,13,0,35,205,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\cookie\BrowserCompatSpec.java,237,174,112,22,19,0,44,261,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\cookie\BrowserCompatSpecFactory.java,99,50,34,5,14,0,35,205,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\cookie\BrowserCompatVersionAttributeHandler.java,79,34,22,2,8,0,37,201,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\cookie\DateParseException.java,60,11,7,0,7,0,42,207,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\cookie\DateUtils.java,154,36,22,6,15,0,103,578,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\cookie\IgnoreSpecFactory.java,64,23,15,2,8,0,33,188,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\cookie\NetscapeDraftSpecFactory.java,88,41,29,5,12,0,35,205,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\cookie\PublicSuffixFilter.java,110,47,33,5,11,0,52,298,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\cookie\PublicSuffixListParser.java,71,21,16,0,8,0,42,247,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\cookie\RFC2109SpecFactory.java,91,43,30,5,13,0,35,205,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\main\java-deprecated\org\apache\http\impl\cookie\RFC2965SpecFactory.java,91,43,30,5,13,0,35,205,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\auth\TestAuthScope.java,186,137,106,0,20,0,29,174,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\auth\TestCredentials.java,231,186,124,0,19,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\client\config\TestRequestConfig.java,103,68,45,0,9,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\client\entity\TestDecompressingEntity.java,110,68,57,1,16,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\client\entity\TestDeflate.java,59,22,19,0,10,0,27,170,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\client\entity\TestEntityBuilder.java,129,88,67,0,15,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\client\entity\TestGZip.java,104,67,51,1,11,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\client\methods\TestHttpOptions.java,56,21,18,0,9,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\client\methods\TestHttpRequestBase.java,108,63,53,0,19,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\client\methods\TestRequestBuilder.java,261,211,146,0,24,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\client\protocol\TestRequestAcceptEncoding.java,66,32,27,0,8,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\client\protocol\TestRequestAddCookies.java,476,358,313,1,89,0,29,185,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\client\protocol\TestRequestAuthCache.java,251,185,166,0,40,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\client\protocol\TestRequestClientConnControl.java,173,115,96,0,32,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\client\protocol\TestRequestDefaultHeaders.java,82,46,39,0,10,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\client\protocol\TestRequestExpectContinue.java,127,89,74,0,11,0,27,168,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\client\protocol\TestResponseContentEncoding.java,180,130,109,0,24,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\client\protocol\TestResponseProcessCookies.java,213,150,129,0,37,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\client\utils\TestDateUtils.java,141,90,72,0,19,0,32,178,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\client\utils\TestHttpClientUtils.java,158,114,86,0,18,1,26,169,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\client\utils\TestRequestBuilder.java,75,37,30,1,12,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\client\utils\TestURIBuilder.java,332,249,155,1,55,2,28,206,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\client\utils\TestURIUtils.java,334,259,157,0,38,3,37,229,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\client\utils\TestURLEncodedUtils.java,420,306,263,5,87,1,27,172,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\conn\TestEofSensorInputStream.java,229,149,118,0,54,1,26,169,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\conn\TestExceptions.java,130,82,60,0,18,0,30,184,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\conn\routing\TestHttpRoute.java,625,478,357,1,77,1,70,440,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\conn\routing\TestRouteDirector.java,476,322,217,0,109,0,45,308,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\conn\routing\TestRouteTracker.java,720,485,380,11,124,6,111,618,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\conn\ssl\CertificatesToPlayWith.java,579,466,26,0,28,0,85,373,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\conn\ssl\TestDefaultHostnameVerifier.java,321,226,195,0,52,8,43,248,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\conn\ssl\TestHostnameVerifier.java,344,251,231,2,46,32,47,313,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\conn\ssl\TestSSLSocketFactory.java,345,249,165,4,48,0,48,197,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\conn\util\TestInetAddressUtils.java,101,59,44,0,12,12,30,222,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\conn\util\TestPublicSuffixListParser.java,87,52,45,0,9,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\conn\util\TestPublicSuffixMatcher.java,93,54,44,0,12,1,27,171,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\cookie\TestCookieOrigin.java,82,41,24,0,12,0,29,175,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\cookie\TestCookiePathComparator.java,109,67,54,0,13,0,29,175,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\cookie\TestCookiePriorityComparator.java,114,70,55,0,15,0,29,175,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\auth\TestBasicScheme.java,166,111,94,1,26,0,29,174,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\auth\TestDigestScheme.java,665,534,448,4,84,3,47,262,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\auth\TestHttpAuthenticator.java,510,385,277,0,99,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\auth\TestNTLMEngineImpl.java,328,265,87,11,33,0,30,185,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\auth\TestRFC2617Scheme.java,175,118,86,4,31,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\MockClock.java,43,11,7,1,6,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\MockConnPoolControl.java,109,65,42,9,18,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\TestAbstractResponseHandler.java,94,54,45,1,11,0,29,175,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\TestAIMDBackoffManager.java,181,136,107,2,19,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\TestAuthenticationStrategy.java,439,345,279,0,65,1,29,177,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\TestBasicAuthCache.java,99,59,45,0,11,1,29,177,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\TestBasicCookieStore.java,102,63,56,1,10,0,29,175,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\TestBasicCredentialsProvider.java,170,120,85,0,21,0,29,175,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\TestBasicResponseHandler.java,86,47,40,0,10,1,29,177,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\TestCloseableHttpClient.java,199,135,83,1,35,1,29,177,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\TestCookieIdentityComparator.java,140,95,82,0,16,0,29,175,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\TestDefaultBackoffStrategy.java,93,53,34,2,14,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\TestDefaultConnKeepAliveStrategy.java,96,58,43,0,9,0,29,175,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\TestDefaultHttpRequestRetryHandler.java,115,60,48,0,29,1,26,169,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\TestDefaultRedirectStrategy.java,402,345,263,0,31,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\TestFutureRequestExecutionService.java,198,148,101,6,24,2,26,174,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\TestIdleConnectionEvictor.java,81,36,29,0,16,0,29,175,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\TestInternalHttpClient.java,206,144,109,0,33,1,29,177,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\TestLaxRedirectStrategy.java,57,25,19,0,6,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\TestNullBackoffStrategy.java,60,25,17,0,9,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\TestRedirectLocation.java,80,39,36,0,12,0,29,175,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\integration\TestAbortHandling.java,531,397,266,12,84,6,50,355,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\integration\TestBasicConnectionManager.java,67,33,27,0,8,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\integration\TestClientAuthentication.java,720,561,417,13,130,0,29,176,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\integration\TestClientAuthenticationFakeNTLM.java,235,167,102,1,39,0,29,179,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\integration\TestClientAuthenticationFallBack.java,163,113,79,4,24,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\integration\TestClientReauthentication.java,216,155,105,9,34,0,27,174,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\integration\TestClientRequestExecution.java,268,182,126,4,57,0,29,174,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\integration\TestConnectionAutoRelease.java,243,151,127,0,47,0,45,263,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\integration\TestConnectionManagement.java,686,475,373,12,136,0,75,476,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\integration\TestConnectionReuse.java,295,211,131,17,50,0,34,230,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\integration\TestContentCodings.java,455,252,189,16,76,0,127,653,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\integration\TestCookieVirtualHost.java,157,99,75,5,19,0,39,245,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\integration\TestIdleConnectionEviction.java,120,77,57,7,17,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\integration\TestMalformedServerResponse.java,133,91,59,2,16,0,26,167,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\integration\TestMinimalClientRequestExecution.java,102,61,49,2,12,0,29,174,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\integration\TestRedirects.java,746,536,417,6,181,0,29,173,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\integration\TestSPNegoScheme.java,210,133,92,4,32,0,45,256,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\client\integration\TestStatefulConnManagement.java,264,167,122,13,48,0,49,383,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\conn\SessionInputBufferMock.java,111,65,32,1,17,0,29,174,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\conn\TestBasicHttpClientConnectionManager.java,471,332,257,0,112,1,27,173,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\conn\TestDefaultHttpResponseParser.java,116,72,43,1,15,0,29,174,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\conn\TestDefaultProxyRoutePlanner.java,93,51,43,0,13,0,29,174,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\conn\TestDefaultRoutePlanner.java,115,68,57,0,18,1,29,176,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\conn\TestHttpClientConnectionOperator.java,279,218,149,0,35,1,26,169,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\conn\TestPoolingHttpClientConnectionManager.java,347,256,209,0,62,1,29,175,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\conn\TestSystemDefaultRoutePlanner.java,125,75,63,0,21,1,29,176,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\cookie\TestBasicClientCookie.java,93,54,45,0,9,0,30,176,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\cookie\TestBasicClientCookie2.java,121,81,71,1,10,0,30,176,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\cookie\TestBasicCookieAttribHandlers.java,518,402,314,0,67,0,49,190,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\cookie\TestCookieNetscapeDraft.java,316,231,183,6,30,0,55,241,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\cookie\TestCookieRFC2109Spec.java,489,369,275,10,43,0,77,339,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\cookie\TestCookieRFC2965Spec.java,1015,752,631,18,84,9,179,857,26,167
C:\Users\User\Desktop\Software Metrics\Experiment\httpcomponents-client-4.5.6\httpclient\src\test\java\org\apache\http\impl\cookie\TestDefaultCookieSpec.java,300,202,164,5,50,0,48,284,26,167
